ds,y
2021-01-19,10496
2021-01-20,13568
2021-01-21,14055
2021-01-22,13633
2021-01-23,13331
2021-01-24,11628
2021-01-25,8559
2021-01-26,10584
2021-01-27,15191
2021-01-28,14360
2021-01-29,13563
2021-01-30,12713
2021-01-31,11249
2021-02-01,7925
2021-02-02,9651
2021-02-03,13182
2021-02-04,13656
2021-02-05,14213
2021-02-06,13439
2021-02-07,11640
2021-02-08,7969
2021-02-09,10612
2021-02-10,12947
2021-02-11,15137
2021-02-12,13893
2021-02-13,13523
2021-02-14,11060
2021-02-15,7344
2021-02-16,10368
2021-02-17,12066
2021-02-18,13755
2021-02-19,15470
2021-02-20,14914
2021-02-21,13450
2021-02-22,9617
2021-02-23,13299
2021-02-24,16402
2021-02-25,19871
2021-02-26,20488
2021-02-27,18902
2021-02-28,17440
2021-03-01,13106
2021-03-02,17063
2021-03-03,20840
2021-03-04,22845
2021-03-05,24010
2021-03-06,23633
2021-03-07,20724
2021-03-08,13882
2021-03-09,19725
2021-03-10,22275
2021-03-11,25649
2021-03-12,26790
2021-03-13,26031
2021-03-14,21304
2021-03-15,15252
2021-03-16,20376
2021-03-17,23040
2021-03-18,24901
2021-03-19,25707
2021-03-20,23913
2021-03-21,20045
2021-03-22,24501
2021-03-23,18739
2021-03-24,21246
2021-03-25,23681
2021-03-26,24076
2021-03-27,23834
2021-03-28,19604
2021-03-29,12900
2021-03-30,16055
2021-03-31,23887
2021-04-01,22184
2021-04-02,21917
2021-04-03,21247
2021-04-04,18017
2021-04-05,10680
2021-04-06,7763
2021-04-07,13686
2021-04-08,17209
2021-04-09,18924
2021-04-10,17551
2021-04-11,15737
2021-04-12,9780
2021-04-13,13439
2021-04-14,16160
2021-04-15,16963
2021-04-16,15923
2021-04-17,15364
2021-04-18,12688
2021-04-19,8863
2021-04-20,12069
2021-04-21,13836
2021-04-22,16046
2021-04-23,14758
2021-04-24,13814
2021-04-25,13157
2021-04-26,8440
2021-04-27,10398
2021-04-28,13382
2021-04-29,14314
2021-04-30,13445
2021-05-01,12964
2021-05-02,9145
2021-05-03,5946
2021-05-04,9113
2021-05-05,10579
2021-05-06,11798
2021-05-07,10549
2021-05-08,10174
2021-05-09,8289
2021-05-10,5077
2021-05-11,6943
2021-05-12,7848
2021-05-13,8082
2021-05-14,7562
2021-05-15,6652
2021-05-16,5748
2021-05-17,3454
2021-05-18,4449
2021-05-19,5500
2021-05-20,5736
2021-05-21,5215
2021-05-22,4714
2021-05-23,3993
2021-05-24,2489
2021-05-25,3220
2021-05-26,3935
2021-05-27,4143
2021-05-28,3737
2021-05-29,3348
2021-05-30,2948
2021-05-31,1818
2021-06-01,2483
2021-06-02,2896
2021-06-03,1963
2021-06-04,2556
2021-06-05,2434
2021-06-06,2275
2021-06-07,1270
2021-06-08,1894
2021-06-09,2198
2021-06-10,2078
2021-06-11,1892
2021-06-12,1722
2021-06-13,1390
2021-06-14,907
2021-06-15,1253
2021-06-16,1400
2021-06-17,1323
2021-06-18,1147
2021-06-19,1193
2021-06-20,881
2021-06-21,484
2021-06-22,834
2021-06-23,1140
2021-06-24,266
2021-06-25,751
2021-06-26,838
2021-06-27,780
2021-06-28,387
2021-06-29,677
2021-06-30,776
2021-07-01,879
2021-07-02,794
2021-07-03,929
2021-07-04,806
2021-07-05,480
2021-07-06,907
2021-07-07,1010
2021-07-08,1391
2021-07-09,1386
2021-07-10,1394
2021-07-11,1391
2021-07-12,887
2021-07-13,1530
2021-07-14,2153
2021-07-15,2473
2021-07-16,2895
2021-07-17,3118
2021-07-18,3126
2021-07-19,2070
2021-07-20,3555
2021-07-21,4254
2021-07-22,5056
2021-07-23,5142
2021-07-24,5138
2021-07-25,4742
2021-07-26,3115
2021-07-27,4516
2021-07-28,5693
2021-07-29,6167
2021-07-30,6613
2021-07-31,6509
2021-08-01,5320
2021-08-02,3185
2021-08-03,4841
2021-08-04,6590
2021-08-05,7224
2021-08-06,6599
2021-08-07,6897
2021-08-08,5733
2021-08-09,4200
2021-08-10,5624
2021-08-11,6921
2021-08-12,7267
2021-08-13,7398
2021-08-14,7181
2021-08-15,5661
2021-08-16,3669
2021-08-17,5268
2021-08-18,7159
2021-08-19,7240
2021-08-20,7220
2021-08-21,7466
2021-08-22,5922
2021-08-23,4166
2021-08-24,6078
2021-08-25,7539
2021-08-26,7215
2021-08-27,7823
2021-08-28,6858
2021-08-29,5954
2021-08-30,4253
2021-08-31,5492
2021-09-01,6496
2021-09-02,6754
2021-09-03,6729
2021-09-04,6156
2021-09-05,5314
2021-09-06,3347
2021-09-07,4715
2021-09-08,5921
2021-09-09,5518
2021-09-10,5617
2021-09-11,5191
2021-09-12,4664
2021-09-13,2792
2021-09-14,4009
2021-09-15,4826
2021-09-16,5115
2021-09-17,4544
2021-09-18,4576
2021-09-19,3836
2021-09-20,2405
2021-09-21,3374
2021-09-22,3963
2021-09-23,4053
2021-09-24,3790
2021-09-25,3519
2021-09-26,3099
2021-09-27,1773
2021-09-28,2962
2021-09-29,3212
2021-09-30,4094
2021-10-01,3403
2021-10-02,3309
2021-10-03,2967
2021-10-04,1612
2021-10-05,2463
2021-10-06,3232
2021-10-07,2933
2021-10-08,3017
2021-10-09,2747
2021-10-10,2278
2021-10-11,1516
2021-10-12,2486
2021-10-13,2769
2021-10-14,2666
2021-10-15,2729
2021-10-16,2982
2021-10-17,2435
2021-10-18,1594
2021-10-19,2695
2021-10-20,3699
2021-10-21,3791
2021-10-22,3879
2021-10-23,3905
2021-10-24,3723
2021-10-25,2535
2021-10-26,4053
2021-10-27,4595
2021-10-28,4863
2021-10-29,5332
2021-10-30,4877
2021-10-31,4525
2021-11-01,2818
2021-11-02,2831
2021-11-03,5188
2021-11-04,5902
2021-11-05,6761
2021-11-06,6760
2021-11-07,5822
2021-11-08,4547
2021-11-09,6111
2021-11-10,8033
2021-11-11,8697
2021-11-12,8522
2021-11-13,8539
2021-11-14,7565
2021-11-15,5199
2021-11-16,7815
2021-11-17,10167
2021-11-18,10645
2021-11-19,10554
2021-11-20,11540
2021-11-21,9707
2021-11-22,6403
2021-11-23,10044
2021-11-24,12450
2021-11-25,13756
2021-11-26,13681
2021-11-27,12869
2021-11-28,12927
2021-11-29,7972
2021-11-30,12757
2021-12-01,15073
2021-12-02,16810
2021-12-03,17015
2021-12-04,16627
2021-12-05,15010
2021-12-06,9494
2021-12-07,15742
2021-12-08,17946
2021-12-09,12516
2021-12-10,20490
2021-12-11,21035
2021-12-12,19212
2021-12-13,12704
2021-12-14,20665
2021-12-15,23190
2021-12-16,26104
2021-12-17,28615
2021-12-18,28057
2021-12-19,24303
2021-12-20,16205
2021-12-21,30783
2021-12-22,36326
2021-12-23,44585
2021-12-24,50590
2021-12-25,54787
2021-12-26,24882
2021-12-27,30799
2021-12-28,78300
2021-12-29,98016
2021-12-30,127000
2021-12-31,144255
2022-01-01,141256
2022-01-02,61137
2022-01-03,68034
2022-01-04,170837
2022-01-05,189088
2022-01-06,219430
2022-01-07,108297
2022-01-08,197535
2022-01-09,155642
2022-01-10,117405
2022-01-11,220519
2022-01-12,196205
2022-01-13,184577
2022-01-14,200869
2022-01-15,192936
2022-01-16,157465
2022-01-17,83387
2022-01-18,228123
2022-01-19,200966
2022-01-20,198865
2022-01-21,185600
2022-01-22,177335
2022-01-23,142487
2022-01-24,77666
2022-01-25,211277
2022-01-26,170940
2022-01-27,156040
2022-01-28,144347
2022-01-29,137427
2022-01-30,104110
2022-01-31,57631
2022-02-01,133306
2022-02-02,119323
2022-02-03,112956
2022-02-04,100900
2022-02-05,93192
2022-02-06,78943
2022-02-07,41602
2022-02-08,102429
2022-02-09,81669
2022-02-10,76195
2022-02-11,67478
2022-02-12,62221
2022-02-13,52345
2022-02-14,28776
2022-02-15,71023
2022-02-16,59869
2022-02-17,58055
2022-02-18,53700
2022-02-19,50675
2022-02-20,42202
2022-02-21,24484
2022-02-22,60137
2022-02-23,49162
2022-02-24,47493
2022-02-25,42069
2022-02-26,39360
2022-02-27,31878
2022-02-28,18278
2022-03-01,47136
2022-03-02,37946
2022-03-03,42588
2022-03-04,38353
2022-03-05,41364
2022-03-06,35889
2022-03-07,22662
2022-03-08,60753
2022-03-09,49815
2022-03-10,55156
2022-03-11,53961
2022-03-12,54720
2022-03-13,50028
2022-03-14,29698
2022-03-15,86414
2022-03-16,74147
2022-03-17,82368
2022-03-18,78577
2022-03-19,75768
2022-03-20,61564
2022-03-21,33445
2022-03-22,96904
2022-03-23,78358
2022-03-24,82648
2022-03-25,76397
2022-03-26,74616
2022-03-27,60612
2022-03-28,31560
2022-03-29,100296
2022-03-30,71411
2022-03-31,74364
2022-04-01,77040
2022-04-02,71412
2022-04-03,55009
2022-04-04,31329
2022-04-05,88914
2022-04-06,69885
2022-04-07,70123
2022-04-08,67641
2022-04-09,64421
2022-04-10,53920
2022-04-11,28705
2022-04-12,84056
2022-04-13,62586
2022-04-14,65617
2022-04-15,62290
2022-04-16,64533
2022-04-17,52253
2022-04-18,18588
2022-04-19,27326
2022-04-20,100440
2022-04-21,75995
2022-04-22,73744
2022-04-23,71028
2022-04-24,56848
2022-04-25,25282
2022-04-26,29984
2022-04-27,88431
2022-04-28,70034
2022-04-29,59395
2022-04-30,54017
2022-05-01,41591
2022-05-02,19068
2022-05-03,62409
2022-05-04,47643
2022-05-05,48715
2022-05-06,44364
2022-05-07,40783
2022-05-08,31225
2022-05-09,17421
2022-05-10,56199
2022-05-11,42683
2022-05-12,39483
2022-05-13,39029
2022-05-14,36334
2022-05-15,27726
2022-05-16,13776
2022-05-17,44901
2022-05-18,30927
2022-05-19,30722
2022-05-20,26818
2022-05-21,24246
2022-05-22,18289
2022-05-23,10021
2022-05-24,30714
2022-05-25,24145
2022-05-26,20867
2022-05-27,21820
2022-05-28,18622
2022-05-29,15136
2022-05-30,7846
2022-05-31,24687
2022-06-01,18822
2022-06-02,17718
2022-06-03,9692
2022-06-04,22809
2022-06-05,15522
2022-06-06,8616
2022-06-07,28547
2022-06-08,22925
2022-06-09,23534
2022-06-10,22012
2022-06-11,22458
2022-06-12,19310
2022-06-13,10668
2022-06-14,39844
2022-06-15,32809
2022-06-16,37068
2022-06-17,36170
2022-06-18,34971
2022-06-19,34255
2022-06-20,16905
2022-06-21,63264
2022-06-22,54873
2022-06-23,57432
2022-06-24,56410
2022-06-25,56873
2022-06-26,49325
2022-06-27,25019
